Feature	N	A	V	AV
Histogramme teinte 6	2.6966329092523824	10.811681610309748	17.534638740811637	5.754102837156919
Histogramme teinte 7	5.38466240689039	77.70411327278578	6.9029909987541425	59.82427107140254
Histogramme teinte 8	0.39776511124660197	7.562049632162134	2.0511337377887893	9.439801293033783
Histogramme teinte 9	0.3898476711465711	6.29003169823575	2.853185120604557	11.226961976764974
Histogramme teinte 10	0.10043368381628799	9.462156199422267	0.0801918470654014	0.2849001842161013
Histogramme teinte 11	0.6571939308925844	7.213440060060049	0.60066839908092	8.233530387890694
Histogramme teinte 12	6.628484582285191e-13	1.4373674764753582e-11	1.9186482595170687e-12	1.22591053357431e-11
Histogramme teinte 13	7.007719591992121e-13	1.855253150352338e-11	2.748511133388135e-12	1.3838832855407738e-11
Histogramme teinte 14	2.168614790234542e-12	4.2424957163976956e-11	4.598443305108534e-12	3.7455455240695166e-11
Histogramme teinte 15	5.79573644336496e-13	1.3603471310982828e-11	1.866710363564544e-12	1.092073908445614e-11
Histogramme vert 0	2.861929264130588	15.234739727028868	15.965246779255937	10.93808371526971
Histogramme vert 1	0.9269662604620755	13.103203951844092	18.448595224791273	20.8749522133116
Histogramme vert 2	0.06842173191749924	40.76698468304034	13.857487029120081	20.24134526251129
Histogramme vert 3	0.9504648893797435	44.805326092426164	7.06736540969117	22.07896835897669
Histogramme vert 4	0.16279881824321382	15.744355059502606	3.497379850712268	7.58852513507248
Histogramme vert 5	1.148042457988541	4.077690687076454	0.531815304745453	17.064645258673263
Histogramme vert 6	7.026557077210385	62.76377855425385	27.727933083874056	46.11462340068747
Histogramme vert 7	1.0228517158638673	0.21285229234315448	1.7812860682179186	13.187395411236858
Histogramme vert 8	2.9694473580594805	55.69120201973921	1.2098613322472147	36.02063386488767
Histogramme vert 9	0.4052114973316449	6.815303669095093	0.8575629753701937	7.203642747698137
Histogramme vert 10	0.539867888513513	10.008798825962728	0.7777719098961126	8.659630316949919
Histogramme vert 11	0.33511364534552984	1.474504978677749	3.5441006765855407	1.6146159598976395
Histogramme vert 12	0.12525265931544108	4.3829169052711014	1.8996340159644423	1.0888929224824349
Histogramme vert 13	0.011673469309830087	17.820427608047055	5.878424558025176	8.77400899824416
Histogramme vert 14	0.5489210522278857	4.59184112135462	2.816779372239372	2.2985953408799458
Histogramme vert 15	1.4245335552890956	47.11525357469291	8.591180647901037	32.658478098557865
Histogramme saturation 0	1.4089269957156343	9.746367112490836	1.6169220765165409	18.03442099800939
Histogramme saturation 1	0.884228782910053	17.913378767249252	8.518652759886473	6.604912816855605
Histogramme saturation 2	3.6358455107931413	49.25572039680373	5.967765626429396	38.260994073349536
Histogramme saturation 3	0.08791166190515204	3.2146532758085056	2.35685610665551	5.7824624055308655
Histogramme saturation 4	0.9786894819974614	15.971268124139115	8.977994106462072	31.951438840086887
Histogramme saturation 5	2.2610983277862102	32.39864798708026	13.075016278358861	58.609191243708615
Histogramme saturation 6	0.03233141090024436	5.416796307684479	9.107885045947375	18.587453287115427
Histogramme saturation 7	0.6377017389033478	14.144147682661233	0.07762462952078607	7.7075244333471025
Histogramme saturation 8	0.44991641620044315	6.256353584547123	0.4911135242478312	5.222285628810821
Histogramme saturation 9	0.06290367732939049	0.5494163666973596	1.200632581818009	3.4487195753606317
Histogramme saturation 10	0.03425818336365365	0.9664065532467079	0.2927977347859481	1.3595065114421165
Histogramme saturation 11	0.3026591191371642	1.62443950012301	0.8352887718811789	6.438178925616345
Histogramme saturation 12	0.03623137659656166	2.3750480487670353	0.03300023627079168	1.1122334676790522
Histogramme saturation 13	0.16969732250985864	2.855555647820548	0.006658707236188036	2.2785308057220792
Histogramme saturation 14	0.1414856442115914	1.8614400099677741	0.07577240488696094	2.14414160035437
Histogramme saturation 15	0.11454673041539366	4.336802359498152	0.41921611851910145	1.9546043575974563
Histogramme rouge 0	0.2400979354815913	7.967809607705873	2.042296045243442	1.8084057107270357
Histogramme rouge 1	0.2777984256855127	25.382381001271582	20.131071062515193	42.32495245106845
Histogramme rouge 2	1.9443610609887652	29.610194065594765	9.301977934673918	7.054029818292123
Histogramme rouge 3	0.23316762011051045	26.553485796348134	3.8030830119513843	9.09421791126501
Histogramme rouge 4	1.1445417201835315	21.26632992654877	8.47253074971515	32.63686277901637
Histogramme rouge 5	0.15725994948769287	8.236231721078957	14.359874331764736	29.015491163287656
Histogramme rouge 6	0.11229948412634679	10.638533300033465	9.199987619476442	15.414807596437736
Histogramme rouge 7	14.940274793630083	136.10967402142742	42.92152378691854	131.12702978701793
Histogramme rouge 8	1.3774873613442757	24.95491894890369	1.5547087857446145	14.794322639108309
Histogramme rouge 9	1.142056309055556	10.657965843962375	1.7691006361391346	13.141506046757396
Histogramme rouge 10	1.2824359569578536	1.9191404900580467	0.2952616256623487	22.138236160420952
Histogramme rouge 11	2.0580237433096067	45.47099201560757	17.00999752984145	10.183101566423334
Histogramme rouge 12	0.9541462231007287	4.69128088752655	2.565481445543255	9.492320738144594
Histogramme rouge 13	0.5658405868915205	24.08727995152276	0.0759451835649826	4.660994464710392
Histogramme rouge 14	1.6739824498868368	13.509852235778046	4.100247903644431	16.50271908066888
Histogramme rouge 15	0.5489096582867875	2.8097197293426843	0.5660421706578025	7.34503611766545
Histogramme luminosité 0	0.023204061652185984	4.285333673555883	0.9445042066788075	2.3981887292644
Histogramme luminosité 1	1.902960515827908	18.35593236451955	38.167011616112205	114.75276640074239
Histogramme luminosité 2	0.6668220335153596	5.914213311522035	20.1989833852532	54.40310001178749
Histogramme luminosité 3	1.080498740871349	18.77307102472035	12.17788026053088	46.84561683699868
Histogramme luminosité 4	6.143365723692849	99.44955476032447	21.882021625491163	128.53422570174294
Histogramme luminosité 5	0.38345026207106025	18.280422886615963	5.142146563382384	20.52087798249477
Histogramme luminosité 6	0.6922033937950708	13.647610810180545	3.331644556330606	15.838059760526978
Histogramme luminosité 7	18.712420414052282	151.22241741211513	16.916629191259066	244.98154119789191
Histogramme luminosité 8	28.045782061140397	290.38700044580173	2.2638036280488936	413.0476802714552
Histogramme luminosité 9	15.031445639053866	138.5783275420639	39.604102030112195	191.08120083297797
Histogramme luminosité 10	0.4266201404863272	26.872126623824162	0.8078897260471691	3.6922276899686306
Histogramme luminosité 11	2.1515178699970665	17.129311631883184	12.793130109930722	5.502682756306098
Histogramme luminosité 12	0.543503234225681	2.2537653676860345	3.2350321834300293	2.6170357371082495
Histogramme luminosité 13	4.203221273140179	65.8232124499368	5.040385747254559	46.457991014135516
Histogramme luminosité 14	1.6823350260963135	16.038005660415084	14.655480790997958	5.93351103689055
Histogramme luminosité 15	39.827242869938225	422.33389277165463	13.577307079837007	549.5344157608856
